-8.270683322395668349e-03,-6.361349838955349112e-02,-6.546153033688499601e-02,2.395750675639874150e-01,5.658125078068126923e-02,-1.042531135410208198e-01,-1.298891687068981504e-01,-5.785543026286201762e-01,-1.228272086533185592e-01,-1.014875158904608859e-01
-7.164119245075546705e-02,-4.830417013198979870e-01,-2.940859908913004417e-01,1.140171290024298151e-01,-2.427873078729552575e-02,-2.923985624366710612e-01,1.503050025443819215e-01,-1.076701866714068895e-01,-1.383475998401659801e-01,1.131183568673650719e-01
-1.154973871049333189e-01,-4.271723550528274127e-01,1.038062129170308073e-01,-3.022682437404399305e-02,9.202190145539435040e-02,1.934105195018867573e-01,-2.314626730191290116e-01,-6.452104755696004557e-02,-3.987331831635077678e-02,1.429107361571870828e-02
-3.413269646125788315e-01,-4.374723078468416571e-01,6.171581167083021319e-02,2.030103343755153000e-01,-2.011943710027360721e-01,-3.140572141320658872e-01,-1.145426576927653928e-01,7.937448062980989594e-02,8.423973761798880799e-02,-1.059278638867629102e-01
4.737623291668057735e-01,-1.900687094638615349e-01,6.040354378729229090e-02,1.807366957504816241e-02,7.721406773153297043e-02,-1.241345936528148175e-01,-1.642139430983969584e-01,3.147543315069778469e-01,5.481099849441586902e-02,2.024297189950036158e-01
-1.056886687710939243e-01,4.363253867871029756e-01,-2.799065336419653827e-01,-3.415019442079393341e-01,-3.251323756850153512e-01,7.531963507247499412e-02,4.220693187605121404e-04,-4.429661276544350629e-02,-1.334119197781367082e-02,-2.045371261867372226e-02
-2.450275070975850289e-01,3.734406317709607626e-01,-5.771068152288356679e-01,-8.382980951560177474e-02,-3.129075650165920042e-01,3.652356187489973482e-01,-4.583464689748445453e-01,6.524701586144057153e-01,-1.976573667188423755e-01,1.504438602627038712e-01
7.016388163639530884e-01,1.310798536483319572e-02,4.430941573618084328e-02,7.860595860197459872e-02,-1.737549272538878656e-02,2.207447255987433354e-01,3.732136521756234671e-01,2.534418262973278102e-01,3.864084731240254034e-02,4.964141084674791177e-02
-1.137050406476306508e-01,-6.105764771419223136e-01,-5.982655028607274800e-02,7.649228631246934862e-02,-1.979216625758634385e-01,-4.296463699729931029e-01,8.502591233493622669e-02,3.922756942787140599e-01,6.677760981621376490e-02,3.938835963942849405e-01
3.974572831000092177e-01,-2.764875931286281396e-01,8.908016422404374524e-02,5.725725309577555516e-02,8.744767264110993310e-02,-1.540781972559846502e-01,-1.955814753018818297e-01,3.442291383876486810e-01,4.171074294576610636e-02,3.035291559918343873e-01
1.602194036272645492e-02,-4.395669597215729474e-01,-1.439938061392300184e-01,-4.398887218410461181e-02,-8.787270013190839890e-02,-2.786761986002384561e-01,1.317409240029882578e-01,1.500855665335503464e-01,-1.926427686818872054e-01,-1.091883510584890776e-01
2.187077094314835574e-02,-2.318357390557223285e-01,-1.082121332459716062e-01,-6.549879370557429303e-02,-4.479059489953164663e-02,-6.271436513620626957e-03,-4.121112643123268637e-01,1.221506139307351330e-01,1.217401968417882868e-01,-1.842641026038110696e-01
-3.816371516176966794e-01,1.713259742346776027e-01,3.452724046642770550e-01,-6.694474629686995859e-02,5.542987200222514003e-03,1.039398929718320513e-01,-3.220553373533471264e-01,2.102647640422061759e-01,-1.416431316126971415e-02,-1.699153837198226213e-01
-2.713217325363566079e-01,-2.251782238213504150e-01,1.336503207938006046e-02,-2.849874855170863031e-01,1.760813208284743234e-02,6.131979053058472795e-01,-2.345144317840641979e-01,-3.053858583814679784e-01,4.236626632840521239e-02,2.334923848022176229e-01
-2.639455224212019502e-01,5.329773284883267959e-01,-8.340805687810924907e-01,1.001613458953079933e-01,-4.531603092449299486e-01,4.154427041120059561e-01,-1.752249322627541794e-01,1.958943163352956651e-01,-2.092870174468893785e-01,6.974973448212157257e-01
-3.800798858601260322e-01,6.260780508443023473e-01,2.795736391140329347e-01,1.285518203000098614e-01,-1.332343643055168003e-01,-1.177099021007374791e-01,-2.292976103242909958e-01,6.436098732680005652e-01,-1.930934769016776631e-01,-4.539657024676620467e-01
-4.441027620160288292e-01,8.767516516291015694e-02,7.306378328714134840e-01,-5.897880182877427574e-02,-2.514382079211821552e-01,-2.278047265185484394e-02,-1.059982085537137519e-01,5.344184579989950112e-01,2.275605524192181595e-01,-3.393120472167467372e-01
-2.664728015085037760e-01,-1.910070979779527950e-03,1.513093982922085121e-02,-5.185387692550030847e-02,9.705972797257811369e-02,-1.711131960140566399e-01,-2.962142117339671699e-01,-1.808353419018507990e-01,-6.497185682333662948e-02,-4.882651628739273324e-03
5.949529170946905171e-02,9.095915747567020482e-01,-1.570508022424326189e-01,1.741264673294599385e-01,-1.972253898658688498e-01,-2.736263446132990440e-01,1.000000000000000000e+00,-4.694522732161729439e-01,1.000000000000000000e+00,5.893001863502541626e-01
-1.009712823446106550e-01,6.408020862080913149e-01,-2.491580820898442183e-01,-2.463806168753440440e-01,-3.660205661296804247e-01,-3.485187830923447416e-01,2.768647376602163535e-01,4.130822065619207950e-01,1.178286118166698981e-01,-5.326116167437217053e-01
-4.997181707064770051e-01,2.349578379438081455e-01,5.750882783220542249e-01,2.552855932455783683e-01,-3.063176860857574901e-02,3.934972276812062630e-01,1.428165766827113325e-01,6.778467864233223006e-01,1.519437428204125371e-03,-2.909262443986722069e-01
